,TweetID,User,DBID,Intake,Text
1328,650167029484421120,_leecarson,med-int-11610,1,I just took 4 Ibuprofen this headache has to go !!!
1329,642404452616437760,B_HollimansMOM,med-int-11611,3,@itsHERRR_ Don't Do It Take Some Tylenol Get Rid Of That Fever 😂😂
1330,790396398319435776,ace_boooogie,med-int-11612,3,Watching CNN and this girl just described heroin as an orgasm on steroids lol
1331,285151479180959744,matt0456,med-int-11614,1,@Princessglowe iv had everything. im back on the steroids. the only thing that will help. #fuckedUpBody
1332,250391853051039744,amylgregg,med-int-11615,3,@Patti_OShea The ragweed is on steroids up in MN. I've been living in fear that nature is going to kill me every day I step outside.
1333,680421401707331584,karashipe,med-int-11616,2,Great morning but I still need a Xanax  lol 😅😳
1334,818241953850687490,ChristineIAm,med-int-11618,3,Of course it has. @BreitbartNews is @FoxNews on steroids https://t.co/CT34rQtKkR
1335,557654588678213634,Heikki90,med-int-11619,3,"Lol humour on steroids :""""""""""D ""@Hamata_T: I'm still dying 😂😂😂😂😂 ""@Heikki90: Damn that TLC tweet 😂😂 😂😂 😂😂"""""
1336,487700256100847616,paleandfreckled,med-int-11620,2,"Have had headache all day but keep subconsciously avoiding taking any ibuprofen, habit from pregnancy which was over early a year ago! Geez"
1337,783891570877620228,microbiomom,med-int-11622,3,"Sean, do you need a valium? https://t.co/aYDbcnVzdM"
1338,763186050709716993,jenjen_baddoee,med-int-11623,3,Ain't got no Tylenol or anything OMG
1339,484279212980047872,Mother__of2,med-int-11624,1,Had to take two Tylenol to knock out this toothache pain !
1340,439083846131130368,ChristineWinn87,med-int-11625,2,Root canal this morning. Pregnant and can't take the good pain meds. I'm really really hoping it won't get to painful for Tylenol.
1341,760333073976221696,HDiercks,med-int-11626,2,I always take 4 ibuprofen before I hang out with Gabe
1342,483436442689875968,airsnowden,med-int-11627,2,Omgshh I need Xanax or something my anxiety right now..... I just want my baby safe #NoSleep
1343,76836376473124864,cyrindarella,med-int-11628,2,Maybe I should invest in some ativan....
1344,606620773646802945,NewYorkBabyShop,med-int-11629,3,Should You Lower Your Child’s Fever? What You Need to Know Before You Reach for the Tylenol http://t.co/TpcB2wy0DX
1345,397501602065428481,AlexysHorton,med-int-11630,2,"Ibuprofen and me are going to be pretty close later on today, and tomorrow."
1346,237788725340409856,meowzuhh,med-int-11631,3,This song is like Scotland on steroids #bagpipes #synths
1347,808784227579863041,fantasticpru,med-int-11632,3,@MMinniemoo @BlossomxCat @innittrace @GiordanoBennito @Grandads_Ghost Can you take ibuprofen? Might take any inflammation down a bit.
1348,409338330120069120,rennysutiyoso,med-int-11634,3,Cap cip cup Hari ini sikat yang mana lagi yah? Kok panadol 2 Hari gak… (w/ Danindro at Danindro Cribs) [pic] — https://t.co/zqq1W1eQlB
1349,609425307012104192,One_Fit_bit,med-int-11635,3,"Wondering if it's real? Surgeries, steroids? Shakes, pills, so forth. Here it is...I'm NOT on ANY… https://t.co/tzNuEzPAjU"
1350,778850549559013378,MsLoyaltyTS,med-int-11636,1,@DreadHead60 yeah. I took 4 Tylenol. I ran out of my excedrine extra strength and only have the migraine kind but it'll keep me up all night
1351,279970124943982592,lwlw8,med-int-11637,3,"""@OddestQuestions: If steroids are illegal for athletes, shouldn't Photoshop be illegal for models?"""
1352,554235890839474176,jennifeeeeerrrr,med-int-11641,2,there's no more Tylenol and I have the worst toothache 😩
1353,433100718631702528,baddest_twinn,med-int-11642,2,Fresh sew-ins! 😩😭😒 Tylenol and a hot towel is needed
1354,695656626439606272,courttheshort,med-int-11643,3,@_missabs Diet Coke and Advil 😏👍🏻
1355,642185841268228098,RaeganWeiler,med-int-11645,2,Someone bring me Tylenol PM.
1356,745369317630414848,krondrew,med-int-11646,3,My sister asked me for an Advil bc her shoulder hurt so I gave her a Vicodin I love being Staten Island trash
1357,408615740468518912,lauletta_emily,med-int-11647,2,My head hurts so bad. Why didn't I bring Advil.😔
1358,424667614305345536,Cait_MCP,med-int-11648,2,@withlovechicago ibuprofen. C Boost. Sleep.
1359,426587509850533888,AlexDuncann,med-int-11649,1,Just drank near about a half bottle of Tylenol PM... GETTIN' TURNT UP. #thirstythursday
1360,659197339106721792,B3autydaB3ast,med-int-11650,1,Why hasn't my Tylenol kicked in yet 😕
1361,572147040194596864,CASSIEDUGGER,med-int-11651,3,I'm tired of looking like I'm in a Prozac commercial 80% of the time #AlwaysWoodstock #PregnancyProblems #prepartum
1362,708926076161015808,csherayi,med-int-11652,1,Ibuprofen been my best friend since had my tooth out🤗
1363,553506654940311552,mummyjadey,med-int-11653,1,"Wow can't believe it's been 2 years since I was admitted to hospital to have steroids, how time flies when your h... http://t.co/qY3AuDjGwn"
1364,679904097655369728,jordies05,med-int-11654,3,Umm there's a different between taking Xanax for anxiety/stress and popping 7 and not knowing wtf your name is 🤔
1365,621539725157883904,PaulaGary_,med-int-11655,3,Tylenol   https://t.co/2W0wkJPQqh
1366,525396600093700096,Dejaniraxo,med-int-11656,1,“@youh8jordan: “@Dejaniraxo: My head hurts so bad 😓😖” take some medicine poo 😘”taking some Advil now boo😘
1367,785686554836471808,_dedeluxe_,med-int-11657,2,I'm taking 4r Xanax and saying fuck everything and goodbye
1368,404757409270218752,_tastyCHOCOLATE,med-int-11658,3,"Lastnight was mad real, fresh outta Advil Jesus grab the wheel!"
1369,556088951568859136,meghoep,med-int-11659,3,Of course i will meet you but no Valium!
1370,796405980317777920,cccccchristiana,med-int-11660,3,@cccccchristiana Gregory slept like poop and I figured it was his teeth but he was up multiple times after I gave him Tylenol just crying
1371,205698202429702144,craziiesiimply,med-int-11661,1,@elheeg I've iced but it doesn't help it makes it hurt worse. Ibuprofen has been consumed lol
1372,680959430289166337,QueenMickalina,med-int-11662,2,My dad got me really nice gifts and he also  got us a pack of paper plates and ibuprofen. Here he is in a wig. https://t.co/FyPM1k9wd3
1373,544602164380049408,myiishaa,med-int-11663,2,@Ayee_Angie @RawNigga4 i useta take advils
1374,549298070715113472,ImaniDenea,med-int-11664,2,I NEED MY DAMN TYLENOL WHERE TF IS MY MOM
1375,448997236597215232,Indianamama1,med-int-11666,3,"@HeartOfDixieMom 😔 oh that kinda stuff stinks! Have you tried orajel, teething tablets, Motrin, Ice chips in a wash cloth, a good lotion rub"
1376,748001410638319616,LindsayLouWho15,med-int-11667,3,"@TheresaBattle One time I googled if its safe to drink w/ Xanax and the first article said ""Alcohol and Xanax kills legend Whitney Houston"""
1377,389424441437859840,AshleeEaton9,med-int-11668,2,Thank God for Tylenol 🙌
1378,590917445352751104,KodiWho,med-int-11669,3,@DanasAnElephant poor baby have you guys tried rubbing Tylenol on his gums? Works wonders.
1379,775725185794084864,bay_lee801,med-int-11670,3,Xanax and patron I don't ever sleep alone
1380,308813508705910784,Karina_Varela15,med-int-11671,3,All those steroids and working out babyboy they didnt help. You still didnt get it in :) #nobabiesforme #whatdoilooklike??!
1381,621495956262027264,baileyyy_boo,med-int-11673,3,Can you not stay fucking sober for like 1 minute?! Is Xanax really that important to you?!
1382,797133789394796545,Pocahontiaa,med-int-11674,3,RobChy's baby is BEAUTIFUL. I'm was very close to catching baby fever. I then took some Tylenol lol.
1383,489261325160169472,KodyCounty,med-int-11675,3,@IamGrumpy77 if he's even got one 😏 we all know what steroids do. 😂
1384,779959821499969536,FREE_HARRIS,med-int-11676,3,"@PrettyBlackMiya @BushBoi2723 he always lying to me too , but my PULL UP game finna be on steroids ‼️"
1385,521108839580831745,BrittanyBhual,med-int-11678,2,It's so hard not being able to take Tylenol #inpain
1386,702366079792881669,nugent_zoee,med-int-11679,1,That steroid &amp; rocephin shot really made me sore....
1387,701603145995198469,Bald_HeadedSelf,med-int-11680,3,@iFiRuleThaWorld some cough medicine and Advil
1388,761175105758175233,Ole_Morolo,med-int-11681,3,Din Din with the twin later 😍😍😍😍 @Nichelle98 🙌 excitement on steroids  😂 😬⌚
1389,425349297086148608,kllewellyn_,med-int-11682,2,I need my bed. And an Advil 😱
1390,688002055370354688,c0cainebliss_,med-int-11683,3,"Tylenol, pedialyte &amp; doc mcstuffins it is ✌🏽️😴"
1391,419287353031950336,SexyNeech03,med-int-11684,2,@MsBekah86 except tylenol. And that dont do shit!
1392,623228150072410112,bjthornton16,med-int-11685,3,Click here for $1.50 coupon I got free infant Advil  #TeethingDoesntHaveToBite with Infants’ Advil #FreeSample http://t.co/OGX2jwAgSO
1393,741289524660035584,ChiChix1,med-int-11686,3,@spanishgrlsrock I gave them Motrin. Didn't work and another brand. The past few days I've just been sucking out the cold.
1394,693174436812460036,Diona_910,med-int-11687,3,I'm good I think she need a Xanax or prescription for whatever gets you out your feelings 😂RT @majorleaguedee: @Diona_910 Just relax lol
1395,765560214326284288,LawO_O,med-int-11688,3,@VivaLaRebellion lol damn. Take Motrin or somethin.
1396,816813527725838337,_SwaggaUnflawed,med-int-11689,3,Tylenol https://t.co/hc4Sh2mjPP
1397,730462585095634944,GotDamnJass_,med-int-11690,3,@Short_Cakesss @Will__Flexin just go get you some Tylenol and get ready for your headache 😂😭😢 bye bye bookie mommy love you😘❤️
1398,307701251699789824,EclecticNotions,med-int-11691,3,The little guy's fever spiked up to 104 degrees tonight.  Yikes!  Ibuprofen and Tylenol couldn't bring it down.... http://t.co/MhkovrO4HM
1399,797849938109595649,Hprockkk,med-int-11692,3,@rochaniak I gave her some Tylenol after a nice bath so I'm kinda just waiting on it to break 😔 you can tell she feels so bad 😭
1400,561037673515986944,CheriseChante,med-int-11693,1,Popped 2 Tylenol let's hope this keeps the inflammation in my hips down so I can get some sleep...
1401,155008801915932672,Liz_Wronski,med-int-11694,3,Presentation on Valium: Check! Onward to learn about all the other bad drugs for the world!
1402,355129615959859200,MamaHadie,med-int-11695,3,"""Everything was on steroids except for his voice"" ;)"
1403,756223037251264514,rachaellbritt,med-int-11696,3,"Mosquitos out here are in steroids, not been bitten so much in my life"
1404,428551687851499520,MotleyGirls,med-int-11697,1,Advil are saving my life right now. Going shop for some fruit and more Advil. Gonna beat this damn flu.
1405,405863073946165248,kaycjay_,med-int-11698,1,"Adrian's asleep, just took some Tylenol, now just waiting for @DeShon__ to get home 💜💙"
1406,661947671427575808,x_NoLovee_,med-int-11699,3,She weighs 27 pounds 😂 &amp; they her some steroids 😒😱
1407,782103705231294464,UrsulaBrunetti,med-int-11700,2,Dosing up on the essentials - ibuprofen jaffacakes and tea - today is going to be just fine.... https://t.co/ibCo8kbmng
1408,509972740384645120,HoneyILoves,med-int-11701,2,@ohhhshepoppin I got some OxyContin over here lol get better soon.
1409,382888993945157632,clion_2127,med-int-11702,3,@misscandice7 oh that man/kid. He's in my fourth hour. Like did he take steroids?
1410,544964986872025088,beastiegirl2,med-int-11703,3,@andreabarber you take a Valium and calm the fuck down.
1411,770256305118470144,laurennoelbeard,med-int-11704,2,Forgot to take my Tylenol PM last night. I feel like I slept for 2 hours max. #sodead
1412,337813404116992002,danicaflowers,med-int-11705,2,"@JenMariiie take Tylenol! Tht helped me a bit, I always took it too before I had to get them tightened so it'd kick in sooner."
1413,794903447497641985,hmschlingmama,med-int-11706,2,@thatdesiree ((hugs)) I feel ya.  I ask them to prescribe me a preemptive Valium now and it helps SO much
1414,514197466380374016,AmberrMcC,med-int-11707,3,@Kenz_Frieb wait isn't that ibuprofen..
1415,598287725863641088,nancymarieslays,med-int-11708,3,"@misshuf I love them. First week is a bitch tho! Bleeding &amp; painful. But as long as you take care of them &amp; take ibuprofen, you'll be fine👌🏼"
1416,383239541026344961,chels_janelle,med-int-11709,1,I got the ventilin shakes ....#asthmaproblems
1417,466039357439479808,Special_Angel91,med-int-11710,3,@CallmeOverrated shit me to...lovin sumbody bout to b dead to me for good...mines need more den steroids it need a dr nd sum more shit 😆😆
1418,463373261380657152,JoRan017,med-int-11711,3,"What's Steroids?
Something that makes your peepee smaller!
There must be Steroids in Macaroni. 😂😂"
1419,577481079931707392,nellefant,med-int-11712,3,"@kesemmel paracetamol-based lemony hot drink to soothe a cold. Your next Q, what's paracetamol ;) http://t.co/xL13Y7RGJQ"
1420,801439083713228801,RefinedFashi0n,med-int-11713,3,@daniellemb any medicine when you're pregnant except Tylenol so hopefully it's nothing. Thank you😭😭
1421,670426367259987969,AyeeJuli,med-int-11714,2,Worst headache.. Thanking God for creating Advil 🙌🏻
1422,758410936059203584,ibothman,med-int-11715,2,"arthritis pain relief: Advil PM Pain Reliever/Nighttime Sleep Aid, Ibuprofen and… https://t.co/Nk45NM0r2e https://t.co/bjiglwRsQU"
1423,768575645970489344,goonmovementt,med-int-11716,3,"If you're gonna be dumb and do Xanax still at least make sure it's real , you're gonna risk ur life on a pill some other druggie made #smart"
1424,677649009880731648,emilayyy_wray,med-int-11717,2,I'm reminiscing on my sunny d &amp; Xanax phase
1425,408646136954503168,CarmenFavuzza,med-int-11718,3,Contractions are like cramps on a cocktail of steroids and PCP. And this is just the beginning!
1426,627861389340753921,ameeko,med-int-11720,2,Thanks for the rockin' party thaowser do you have any Advil where are my pants https://t.co/uBNatS9hhp
1427,599053669959602178,_TheirQUEEN,med-int-11721,2,Girl my Dr. Told me when I catch migraines drink a Pepsi with Tylenol  now I'm addicted to Pepsi's lol 😩😁😖  https://t.co/uTPT9y3aLe
1428,490552381734535170,mmiiv_,med-int-11722,2,Sunglasses and Advil kind of afternoon
1429,692052256632406016,Malroseave,med-int-11723,3,On a strict diet of children's Motrin and halls cough drops ...
1430,387417332546412546,Martyrhood,med-int-11724,2,Chucked a sickie from work. Watching Dance Moms on TV. Need to take a valium #intensetv #crazy
1431,709843633583816708,CeLaVieLeo,med-int-11725,3,Gotta make sure I have some Tylenol and Motrin after Taylor gets his shots because he WILL NOT be a happy camper
1432,651226861687541760,Maria_Tomasa,med-int-11726,2,"I can only take Tylenol, but I only have Advil. 😭"
1433,646125396983877632,HoesBotheredWhy,med-int-11727,3,My self esteem on steroids ima cocky mf
1434,263312986448486401,lovemyDestiny,med-int-11729,1,600mg of prednisone so hopefully I'll get to feeling better 💊
1435,695973826648260608,NicoleLGee,med-int-11730,2,"""2 pill dose"" of Tylenol when I have a headache 😂😂😂 &amp;&amp; I read the side effects of all medicine before I take it 😂😂 some of you got balls 😂"
1436,641212536386404352,_MegAboo_,med-int-11731,3,I need some painkillers! Not Tylenol!!
1437,673616306910846976,_dariQUEEEN,med-int-11732,3,"Throwback soulja boy i was singin ""Zan"" with that lean .. I didnt know it was xanax."
1438,796074303775272960,__beingher,med-int-11733,3,@BILLium_Stacks yeah the power thought are the only big pills the others are like the size of Tylenol
1439,563167349520760832,ahoyyy,med-int-11734,2,I'm 6 hours past needing Motrin. Come home babe 😭😩
1440,803995158555463680,LxrdFlowers,med-int-11735,2,"Sleep for dinner.
Tylenol for breakfast."
1441,784250972662968320,chelsialeaah,med-int-11737,3,Somebody please give that girl a blunt or a Xanax.. So she will lighten up 😑😑 tired of seeing you complain
1442,816646573132316676,IshineBEST,med-int-11738,3,What's this?? Steroids?? https://t.co/Eh8cSSIa2A
1443,473554232885252096,Myranduhhlove47,med-int-11739,3,@_halloweeena start popping Tylenol like their tic-tacs. Or if your ob can prescribe you a higher dosage than ask her if they are that bad.
1444,809944858433585152,_KatyMcGuire,med-int-11740,2,I wish this headache would go away! Only being able to take Tylenol SUCKS!
1445,766354808324300800,Gabriellesmarr,med-int-11741,1,Omg that steroid shot was a bitch and I have to get another one tomorrow 🙃
1446,309473443106152449,EaselAintEasy,med-int-11743,3,"I enjoy a berry-flavored Tums now, the way I enjoyed children's Tylenol when I was a kid. Find/found excuses to take both."
1447,815282622288908288,PsySocDisney,med-int-11744,3,@JillMarie617 well the vet can write a prescription for human Prozac for dogs. My dog has insane anxiety when we leave and hurts himself.
1448,727728471556927488,HaloCreations,med-int-11745,1,Steroid shot today and just now sleepy. Yay bed time for me!
1449,673600303304851456,saltinthewomb,med-int-11746,3,"Hallelujah, holy shit! Where's the Tylenol? https://t.co/mttGUhMXlA"
1450,806479983183089664,Hndsome_Wealthy,med-int-11747,3,I am a prisoner locked up behind Xanax bars
1451,664306373048467457,cassie_reyes2,med-int-11749,2,Wish I had some Tylenol in my life rn..
1452,758415697445736448,cjonescooks,med-int-11750,3,Paracetamol in pregnancy 'link to autism and ADHD' not proven - Health News - NHS Choices https://t.co/f7vJQeZnQA
1453,766358970592141313,paolo,med-int-11751,3,@nfinitegladness it was described as methadone for recovering diet soda addicts
1454,549293125924290561,Presidential_AK,med-int-11753,2,I Need Some Tylenol
1455,224502836518596609,eltonyawn,med-int-11755,3,I cum Xanax
1456,398132894826512384,lexylove_,med-int-11756,1,Another breathing treatment and lung steroids ! Yayyy 😲😷
1457,596550032708370433,Mariannaplustwo,med-int-11757,2,In pain and so hungry. Someone please bring me food and Motrin? #JustGaveBirth
1458,761663848797437952,NayaRivera,med-int-11758,3,Take a Xanax  https://t.co/33WokxWJMN
1459,795119644130455552,GSDOUBLEU,med-int-11759,3,"Fucking Paq looking quick as fuck again, steroids?"
1460,602295604912398336,areeves11,med-int-11760,2,Remi was very overwhelming today. Lots of Advil for this mama.
1461,444648240022290432,ashllleyb,med-int-11761,1,Should've never taken Advil PM😟
1462,575440386874732544,likeleila,med-int-11762,3,"@taterz1021 ha! Enjoy the crushed chia bars, expired Advil and rece"
1463,563312430068297728,iAMlateisha,med-int-11763,2,I need an Advil or a few
1464,485062322055290881,lv_jag,med-int-11764,2,woke up with a migraine and a shrieking kid.  Now to down some Advil and chug water until I have to go to work.  Happy Independence Day.
1465,422467162070999041,jamieforseth,med-int-11765,3,@c_sutter Time to share a Xanax with that person.
1466,584819368753770496,aleyfletch,med-int-11766,1,"Pro plus, ibrurofen, paracetamol, cold and flu tabs, about 78 hours sleep and 10 hot baths and I still cannot shift this HORRIBLE bug 😤😠😰"
1467,721445532145586176,_lanniquee,med-int-11767,2,I need a Xanax
1468,813968605129961472,Doc_Hillz,med-int-11768,3,@dlvelasco xanax.
1469,794372008637186048,Phileshaa,med-int-11770,1,I took some Advil once it wore off. Oh fuck that ✌🏾️
1470,365035671599067138,d43vst3p,med-int-11772,3,"Lets say you took a viagra right, xanax, then some ecstacy, and forgot to wear pants... Wouldnt you say that was a good day? Cause it was..."
1471,543296071724986368,KateTheGreaatt,med-int-11773,2,And since no more Tylenol pm or zzzquil - I'm stuck being awake no matter how tired or how much I jut want to sleep. #thestruggle #itsreal
1472,600511867845378048,laughsenior,med-int-11775,2,"Need a Xanax?
Always"
1473,501985475456806913,__Briellaa187,med-int-11776,2,&amp; Tylenol don't do shit to me 💁😩
1474,588638250702483456,MadelineRose74,med-int-11777,3,Baby cutting teeth means for cuddle time and Tylenol. Wish I could take away his time
1475,649031124732219392,chipmomma,med-int-11778,3,"@kaayariel yeah, he's had a fever for 2 days now. She basically told me to give him Tylenol and deal with it 😒"
1476,550424686979719168,HannahMoseleyy,med-int-11779,2,"@Nuriah__ NOOOOOO! I can't deal with the moaning!!!! 😪😪😪😪
Ps! Bio Oil, Paracetamol and steri strips 😘"
1477,759115883000332290,Garret_Babyface,med-int-11780,3,You need some Prozac
1478,468402584282497024,MissEgypt55,med-int-11781,2,Sunglasses &amp; Advil type of morning indeed!
1479,821452409084006404,marisasaystweet,med-int-11782,2,@lyzl @esmewang There is going to be so much hugging and drinking. Must remember to pack Advil.
1480,330562396387151872,heartbreakhale,med-int-11784,2,*eats a script of valium and adderall speed balls until heart explodes*
1481,809610644802699269,Astallion92,med-int-11785,2,All I can take is Tylenol Pm this shit sucks ass
1482,761741512254246913,HeliodoroQ_95,med-int-11786,3,@_juiciejay Ihy 😂 good it's in the garages gave him Tylenol lol
1483,684213095363813376,micchaelayoung,med-int-11787,3,"@akaylaluker__ same happened to me! Also, you're allowed to take Tylenol!! Just no Advil or anything"
1484,808543140948819968,danielchipres,med-int-11788,3,@jimmeRustler and how to make bank selling Tylenol edible brownies!
1485,629219417935577088,madiarhart,med-int-11790,2,when you can't sleep without Tylenol pm
1486,189359381408784385,BabyWelcomer,med-int-11791,1,@SophieLMorgan I've just come off prednisolone (steroids) which have masked any big symptoms...until now...
1487,497196226446913536,Oohliviax33,med-int-11792,3,These horses are on fucking steroids
1488,750900349813293056,Rich_zap,med-int-11793,3,Lowkey kinda hope Jon Jones failed for cocaine or some drug instead of steroids lol
1489,739856709837979648,JennyLovally69,med-int-11796,3,"Remember when ""take a chill pill"" was just a saying ??? Now everyone is addicted to Xanax so nvm!"
1490,763177076753108992,August_Bride13,med-int-11797,3,@firemansflame I gave her Tylenol after the 102.7 so I checked 20 minutes after that.
1491,732318919625719808,fayewrites,med-int-11799,3,"Wha?!

""The active ingredient in Tylenol causes patients to underestimate the pain others are feeling."" https://t.co/jKKNoKl0HI"
1492,192098879188115456,nurafida,med-int-11801,2,": pop in 2 panadol. Help to relief the pain. But, i scared it come back while i am teaching. :("
1493,284846944856190976,MsS_LoCa,med-int-11802,2,Steven &amp; cienna together got me popping advils &amp; in my room hiding
1494,522870918599569408,ReeBecki,med-int-11803,3,@liljesse Nope! Infant Tylenol and some cold teething rings or washcloths work well though.
1495,365565202659409920,JaclynStewart20,med-int-11804,3,@DIVA_Marz13 take ibuprofen!! I got so sick 😔
1496,772505623795687425,ERGoddessMD,med-int-11805,2,"I need someone to bring me Motrin and juice and clean my house. 
#whinytweet 
#sick
#terriblepatient"
1497,529344484132544512,thisloveleelife,med-int-11807,1,"Uh, can't get anything done....being a lady sucks.. Heating pad and advil are my friends today. 😲😲😲😲😲😳😱😱😱"
1498,777508811326099458,clairemaritaa,med-int-11808,3,"If one guy dedicates their life to going to the gym and getting fit every lazy person says ""they're on steroids"" shut up lmao"
1499,536079889737465856,Rae_Crooks,med-int-11809,2,I'm sitting here with a headache &amp; I forgot my mom bought me some Tylenol. Now if I can just remember where tf I put it....
1500,216173173111132160,beedeemyers,med-int-11810,3,@j_kunt_z get a decongestant and some advil in ya woman!
1501,749097511449563140,rochili_,med-int-11811,3,Paranoia is just fear on steroids
1502,788914295421612032,RealNancyBotwin,med-int-11812,3,Trump is blaming Mexicans for drug deaths in this country when the manufacturers of OxyContin have caused the most; right here in the USA.
1503,664645963022139392,Cedriayna,med-int-11813,3,@__Quinnnnnn I know he did the fool I miss my baby. He gone be alright. If he a fever let me know imma bring him some Tylenol
1504,425488044221665280,Mare_Mike,med-int-11815,3,Advil PM is greater than you.
1505,678971587127869440,MelBot01,med-int-11816,1,Tylenol is doing absolutely nothing for me today.
1506,570756144614019073,MissHollywoodz,med-int-11818,2,@TMikaMouse ibuprofen occasionally. I might get one for Percocet again but I don't like taking a lot of meds - I already have daily ones
1507,568860340680679425,MiahMercedes,med-int-11819,3,“@BasedNigha: Who the fuck wants XANAX!!!!!!?” 🙋
1508,480841567381381120,positiviibes,med-int-11820,1,Usually I can just take Tylenol but this ones a slugger
1509,770090680668610563,brittanig33,med-int-11822,2,@yellow___lady34 @TyranMalone my doctor told me I can't anything but Tylenol! And that shit don't help nothing
1510,773727344770940928,___madewithlove,med-int-11823,1,"I am desperate at this point. I've taken Emetrol, Tylenol, Tramadol, Pepto Bismol, had a nap, Gatorade, ginger ale... WHY AM I DYING STILL?!"
1511,796939703782178817,code7stat,med-int-11824,3,@Toure Xanax
1512,644825846579097601,girlgoneSTYLE_,med-int-11825,3,Just the thought of a steroid infused ferret freaks me the fuck out. To have one in my house though..... *shutters* https://t.co/xu7D1hAGWj
1513,754135509820112896,_LElizabethhh,med-int-11826,3,@ebabyfazz ive already given him Tylenol and teething medicine and he's been doing this for an hour
1514,626226856916705280,groovesucka,med-int-11827,3,I think you're good. RT @lenadunham: What do you pack for 2 weeks in Japan? So far my list is Klonopin and clogs.
1515,635957751441559552,cgaulzubrzycki,med-int-11829,2,@JermieFalcone @Billydelphia nah Advil boi. Gotta feed my baby #breastisbest #nonarcoticsforthew
1516,535184234387087360,breeloraine,med-int-11830,3,"@alicia_nikole96 look up home remedies, they work a million times better than Tylenol"
1517,654860224742969344,___Mercedes,med-int-11831,3,Vernors &amp; Tylenol...
1518,700476963878793216,PastyKC,med-int-11832,3,Advil Lavigne
1519,796708309139161089,amandaohly,med-int-11833,2,I think Extra Strength Tylenol will be my breakfast for the next four years.
1520,502659162602762241,_MelCarneiro,med-int-11834,2,this headacheeeee where's my Tylenol
1521,235948853927477248,katefreddy18,med-int-11835,2,"Need some Tylenol, I'm a little fussy"
1522,712630879487705088,CheveraV,med-int-11836,2,Sick asf but can't take nothing but Tylenol 😖
1523,11494904427,karalockwood,med-int-11837,2,"My wisdom teeth are coming in, on one side its swollen and hurting :S Give me some Ibuprofen! http://bit.ly/9ynM5N"
1524,663907127728058368,emilybo_bemily,med-int-11839,3,Well. I'm dying. 🤒😷 Chris is on a mission for Tylenol PM and crackers.
1525,75625653860438017,lifewithjackyxo,med-int-11841,3,"Jeffery Hopkins&lt;imaginary person
Juliette Lewis&lt;imaginary person
Annabel&lt;imaginary person
Zanny the nanny&lt; aka Xanax 
#caseyanthony &lt;guilty"
1526,587065836449308672,Bjesss1,med-int-11842,3,My brother got too big so fast in one year hmmm ! I always get questioned if he does steroids like uh no but so wierd 😕💭
1527,491361882788200449,pisalisacao,med-int-11843,3,"Was it Acetaminophen or Amphetamine? Bah, I forget!"
1528,559366632414261249,_xsmalls,med-int-11844,3,@KaiOso_amazing he can take Tylenol. His temp is extremely high is my concern tho and won't eat. The Tylenol broke it but after it shoots up
1529,403717631019982848,iCare_uhhNOT,med-int-11845,2,Ready take me a tylenol... my head hurts
1530,378953194266583040,_KayChristinee,med-int-11846,3,@Angieepangieee when ur done drinking right before u pass out chug a cup of water and some advil. Helps
1531,572154626230788096,JFreakin_Farley,med-int-11847,1,"@laurenlexx I'm good. I woke up earlier had a slight headache, popped ibuprofen, went right back to sleep &amp; now I'm 👌lol 💁"
1532,733852811817975808,BuyMeNike,med-int-11849,1,Tylenol PM about to have me 💤
1533,818497317653348352,ChantelLx0,med-int-11850,3,@cocosworld switch between Tylenol and Motrin.
1534,694970950899503104,DailyDoseofDaDa,med-int-11851,3,You will die from Xanax. My cousin OD'd on that shit like 3 yrs ago.
1535,766824777562656768,LynnD_ILL,med-int-11853,3,@EmteeSA and that spice though 😂😂 clapback on steroids... Slowly becoming my favorite person after @fcfortune and @kuliroberts
1536,767167458880827392,craftyashley,med-int-11854,3,"@MegglesP Yep, the stronger steroids burned Pancakes. He haaaaated it. Have you tried the Cetaphil body wash? It helps!"
1537,545046985351643136,kristacarter16,med-int-11855,3,I haven't even so much as taken a Tylenol this whole pregnancy. So the fact that girls are out smoking&amp;drinking while pregnant blows my mind
1538,628907575438749696,LuminatiDiamond,med-int-11856,2,I got a mean ass headache.. And all I can tale is Tylenol.. Problem is.... There is no Tylenol
1539,704438768170762240,chickynuggs,med-int-11857,2,Beyond stressed. I need a Xanax.
1540,700057171850035200,ErinELindsay,med-int-11858,3,@mcgregormt @tobytobitobe as long as there's a video reenactment of arod shooting steroids into Pettite's ass I'm in. CC: @awall410
1541,373293573258506240,laurens_world17,med-int-11859,3,@MUziKLoVeR90 no it was OxyContin
1542,570961107193450497,hayley_triponey,med-int-11860,3,What am I suppose to give Brax now that there's a recall on infant Tylenol? He's allergic to ibuprofen.
1543,143040670687428609,MagicMedicin,med-int-11861,2,“@UberFacts: Work related stress kills more people than war. #UberFacts” this is why I have Xanax.
1544,822490818808320001,NoH8Tori,med-int-11862,3,"Don't be mad at me just because your Obamacare doesn't cover your xanax, Sharon."
1545,655595900379799552,_ThatGirlEmz,med-int-11863,3,@Kla_Nichole that's good. Tylenol helped blakelynn and the Vicks for babies helped so much on her sleep and breathing.
1546,404638920526139392,confessionality,med-int-11864,2,@RealTurkeyLady @TamaraVineberg @janelleaker @Terahj Luckily all of the above. Advil and Crystal Light.
1547,766500995203563520,_BriaJenell,med-int-11865,2,"Motrin 800
Soaked my ankle
Wrapped it up
Elevate it 
Now GN ✌"
